RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty
2020-06-26,IBOVB730,BRIBOV9B0LW1,EQUITY CALL,,,,,,23878,,
2020-06-26,IBOVB800,BRIBOV9B0LZ4,EQUITY CALL,,,,,,18393,,
2020-06-26,IBOVB810,BRIBOV9B0LV3,EQUITY CALL,,,,,,17662,,
2020-06-26,IBOVB820,BRIBOV9B0M00,EQUITY CALL,,,,,,16947,,
2020-06-26,IBOVB830,BRIBOV9B0LS9,EQUITY CALL,,,,,,16246,,
2020-06-26,IBOVB860,BRIBOV9B0M18,EQUITY CALL,,,,,,14242,,
2020-06-26,IBOVB900,BRIBOV9B0LY7,EQUITY CALL,,,,,,11807,,
2020-06-26,IBOVB910,BRIBOV9B0LX9,EQUITY CALL,,,,,,11243,,
2020-06-26,IBOVB920,BRIBOV9B0LU5,EQUITY CALL,,,,,,10696,,
2020-06-26,IBOVB930,BRIBOV9B0LT7,EQUITY CALL,,,,,,10167,,
2020-06-26,IBOVB960,BRIBOV9B0M34,EQUITY CALL,,,,,,8688,,
2020-06-26,IBOVC108,BRIBOV9C03Y7,EQUITY CALL,,,,,,4634,,
2020-06-26,IBOVC140,BRIBOV9C0670,EQUITY CALL,,,,,,472,,
2020-06-26,IBOVC18,BRIBOV9C0522,EQUITY CALL,,,,,,2443,,
2020-06-26,IBOVC19,BRIBOV9C0530,EQUITY CALL,,,,,,2282,,
2020-06-26,IBOVC20,BRIBOV9C0548,EQUITY CALL,,,,,,2131,,
2020-06-26,IBOVC21,BRIBOV9C0555,EQUITY CALL,,,,,,1989,,
2020-06-26,IBOVC500,BRIBOV9C0662,EQUITY CALL,,,,,,44811,,
2020-06-26,IBOVC980,BRIBOV9C03X9,EQUITY CALL,,,,,,8178,,
2020-06-26,IBOVF10,BRIBOV9F0NZ6,EQUITY CALL,,,,,,5091,,
2020-06-26,IBOVF105,BRIBOV9F0O33,EQUITY CALL,,,,,,6621,,
2020-06-26,IBOVF115,BRIBOV9F0O58,EQUITY CALL,,,,,,3862,,
2020-06-26,IBOVF120,BRIBOV9F0O41,EQUITY CALL,,,,,,2891,,
2020-06-26,IBOVF14,BRIBOV9F0NY9,EQUITY CALL,,,,,,6966,,
2020-06-26,IBOVF140,BRIBOV9F0O17,EQUITY CALL,,,,,,805,,
2020-06-26,IBOVF50,BRIBOV9F0O09,EQUITY CALL,,,,,,45264,,
2020-06-26,IBOVF860,BRIBOV9F0O25,EQUITY CALL,,,,,,15737,,
2020-06-26,IBOVF940,BRIBOV9F0NX1,EQUITY CALL,,,,,,11222,,
2020-06-26,IBOVG100,BRIBOV9G04S8,EQUITY CALL,770,1101,826.32,856,,823,39,1546
2020-06-26,IBOVG101,BRIBOV9G04F5,EQUITY CALL,605,800,735,605,,610,2,15
2020-06-26,IBOVG102,BRIBOV9G05I6,EQUITY CALL,415,540,467.95,415,,444,16,1044
2020-06-26,IBOVG103,BRIBOV9G05J4,EQUITY CALL,290,330,290.39,290,,319,2,202
2020-06-26,IBOVG104,BRIBOV9G04R0,EQUITY CALL,200,200,200,200,,228,1,10
2020-06-26,IBOVG105,BRIBOV9G0569,EQUITY CALL,,,,,,162,,
2020-06-26,IBOVG106,BRIBOV9G04V2,EQUITY CALL,144,144,144,144,,115,1,420
2020-06-26,IBOVG107,BRIBOV9G04Y6,EQUITY CALL,,,,,,82,,
2020-06-26,IBOVG108,BRIBOV9G0536,EQUITY CALL,,,,,,58,,
2020-06-26,IBOVG109,BRIBOV9G04U4,EQUITY CALL,,,,,,42,,
2020-06-26,IBOVG110,BRIBOV9G05G0,EQUITY CALL,,,,,,31,,
2020-06-26,IBOVG400,BRIBOV9G05O4,EQUITY CALL,,,,,,53885,,
2020-06-26,IBOVG410,BRIBOV9G05W7,EQUITY CALL,,,,,,52887,,
2020-06-26,IBOVG42,BRIBOV9G05Y3,EQUITY CALL,,,,,,51889,,
2020-06-26,IBOVG43,BRIBOV9G0619,EQUITY CALL,,,,,,50891,,
2020-06-26,IBOVG44,BRIBOV9G0650,EQUITY CALL,,,,,,49893,,
2020-06-26,IBOVG45,BRIBOV9G05V9,EQUITY CALL,,,,,,48895,,
2020-06-26,IBOVG46,BRIBOV9G05M8,EQUITY CALL,,,,,,47898,,
2020-06-26,IBOVG47,BRIBOV9G05T3,EQUITY CALL,,,,,,46901,,
2020-06-26,IBOVG48,BRIBOV9G05R7,EQUITY CALL,,,,,,45904,,
2020-06-26,IBOVG49,BRIBOV9G05P1,EQUITY CALL,,,,,,44907,,
2020-06-26,IBOVG50,BRIBOV9G0643,EQUITY CALL,,,,,,43910,,
2020-06-26,IBOVG51,BRIBOV9G05Q9,EQUITY CALL,,,,,,42914,,
2020-06-26,IBOVG52,BRIBOV9G0635,EQUITY CALL,,,,,,41917,,
2020-06-26,IBOVG53,BRIBOV9G05N6,EQUITY CALL,,,,,,40922,,
2020-06-26,IBOVG54,BRIBOV9G0601,EQUITY CALL,,,,,,39926,,
2020-06-26,IBOVG55,BRIBOV9G05U1,EQUITY CALL,,,,,,38931,,
2020-06-26,IBOVG56,BRIBOV9G05X5,EQUITY CALL,,,,,,37937,,
2020-06-26,IBOVG57,BRIBOV9G05Z0,EQUITY CALL,,,,,,36942,,
2020-06-26,IBOVG58,BRIBOV9G0627,EQUITY CALL,,,,,,35949,,
2020-06-26,IBOVG59,BRIBOV9G05S5,EQUITY CALL,,,,,,34956,,
2020-06-26,IBOVG60,BRIBOV9G04I9,EQUITY CALL,,,,,,33964,,
2020-06-26,IBOVG61,BRIBOV9G04G3,EQUITY CALL,,,,,,32972,,
2020-06-26,IBOVG62,BRIBOV9G04D0,EQUITY CALL,,,,,,31982,,
2020-06-26,IBOVG63,BRIBOV9G04J7,EQUITY CALL,,,,,,30992,,
2020-06-26,IBOVG64,BRIBOV9G04Q2,EQUITY CALL,,,,,,30004,,
2020-06-26,IBOVG65,BRIBOV9G04A6,EQUITY CALL,,,,,,29016,,
2020-06-26,IBOVG66,BRIBOV9G04H1,EQUITY CALL,,,,,,28030,,
2020-06-26,IBOVG67,BRIBOV9G04P4,EQUITY CALL,,,,,,27046,,
2020-06-26,IBOVG68,BRIBOV9G04L3,EQUITY CALL,,,,,,26063,,
2020-06-26,IBOVG69,BRIBOV9G04M1,EQUITY CALL,,,,,,25083,,
2020-06-26,IBOVG70,BRIBOV9G04K5,EQUITY CALL,,,,,,24104,,
2020-06-26,IBOVG71,BRIBOV9G04O7,EQUITY CALL,,,,,,23128,,
2020-06-26,IBOVG72,BRIBOV9G04N9,EQUITY CALL,,,,,,22155,,
2020-06-26,IBOVG73,BRIBOV9G04C2,EQUITY CALL,,,,,,21186,,
2020-06-26,IBOVG74,BRIBOV9G04E8,EQUITY CALL,,,,,,20219,,
2020-06-26,IBOVG75,BRIBOV9G04B4,EQUITY CALL,,,,,,19257,,
2020-06-26,IBOVG760,BRIBOV9G0486,EQUITY CALL,,,,,,18300,,
2020-06-26,IBOVG770,BRIBOV9G0494,EQUITY CALL,,,,,,17347,,
2020-06-26,IBOVG780,BRIBOV9G0478,EQUITY CALL,,,,,,16401,,
2020-06-26,IBOVG79,BRIBOV9G0593,EQUITY CALL,,,,,,15462,,
2020-06-26,IBOVG80,BRIBOV9G05E5,EQUITY CALL,,,,,,14530,,
2020-06-26,IBOVG81,BRIBOV9G05H8,EQUITY CALL,,,,,,13607,,
2020-06-26,IBOVG82,BRIBOV9G0528,EQUITY CALL,,,,,,12694,,
2020-06-26,IBOVG83,BRIBOV9G05C9,EQUITY CALL,,,,,,11793,,
2020-06-26,IBOVG84,BRIBOV9G04T6,EQUITY CALL,,,,,,10905,,
2020-06-26,IBOVG85,BRIBOV9G04W0,EQUITY CALL,,,,,,10032,,
2020-06-26,IBOVG86,BRIBOV9G0502,EQUITY CALL,,,,,,9176,,
2020-06-26,IBOVG87,BRIBOV9G0551,EQUITY CALL,,,,,,8339,,
2020-06-26,IBOVG88,BRIBOV9G0510,EQUITY CALL,,,,,,7524,,
2020-06-26,IBOVG89,BRIBOV9G04X8,EQUITY CALL,,,,,,6735,,
2020-06-26,IBOVG90,BRIBOV9G05B1,EQUITY CALL,,,,,,5975,,
2020-06-26,IBOVG91,BRIBOV9G05L0,EQUITY CALL,,,,,,5247,,
2020-06-26,IBOVG92,BRIBOV9G05A3,EQUITY CALL,5257,5257,5257,5257,,4555,1,50
2020-06-26,IBOVG93,BRIBOV9G05F2,EQUITY CALL,,,,,,3905,,
2020-06-26,IBOVG94,BRIBOV9G05K2,EQUITY CALL,,,,,,3300,,
2020-06-26,IBOVG95,BRIBOV9G0544,EQUITY CALL,2701,3238,3058.9,2701,,2745,4,61
2020-06-26,IBOVG96,BRIBOV9G04Z3,EQUITY CALL,2175,2175,2175,2175,,2244,1,30
2020-06-26,IBOVG97,BRIBOV9G05D7,EQUITY CALL,1723,2284,2192.53,1789,,1800,11,507
2020-06-26,IBOVG98,BRIBOV9G0585,EQUITY CALL,,,,,,1415,,
2020-06-26,IBOVG99,BRIBOV9G0577,EQUITY CALL,1001,1389,1165.26,1052,,1090,11,351
2020-06-26,IBOVH100,BRIBOV9H0JN8,EQUITY CALL,2075,2530,2467.74,2075,,2150,3,107
2020-06-26,IBOVH101,BRIBOV9H0JM0,EQUITY CALL,2063,2146,2118.67,2063,,1804,3,146
2020-06-26,IBOVH102,BRIBOV9H0LC7,EQUITY CALL,1532,1591,1532.79,1532,,1499,3,201
2020-06-26,IBOVH103,BRIBOV9H0J51,EQUITY CALL,1475,1501,1495.71,1475,,1232,2,251
2020-06-26,IBOVH104,BRIBOV9H0JD9,EQUITY CALL,950,1204,1135.54,950,,1002,4,71
2020-06-26,IBOVH105,BRIBOV9H0J36,EQUITY CALL,850,974,925.74,850,,807,4,101
2020-06-26,IBOVH107,BRIBOV9H0JA5,EQUITY CALL,,,,,,510,,
2020-06-26,IBOVH108,BRIBOV9H0J69,EQUITY CALL,385,385,385,385,,401,1,300
2020-06-26,IBOVH112,BRIBOV9H0JG2,EQUITY CALL,,,,,,148,,
2020-06-26,IBOVH113,BRIBOV9H0J77,EQUITY CALL,,,,,,115,,
2020-06-26,IBOVH115,BRIBOV9H0J93,EQUITY CALL,120,122,121,122,,71,3,4
2020-06-26,IBOVH117,BRIBOV9H0JB3,EQUITY CALL,,,,,,44,,
2020-06-26,IBOVH119,BRIBOV9H0IR1,EQUITY CALL,240,262,256,240,,245,4,5
2020-06-26,IBOVH120,BRIBOV9H0J85,EQUITY CALL,,,,,,22,,
2020-06-26,IBOVH122,BRIBOV9H0J02,EQUITY CALL,,,,,,15,,
2020-06-26,IBOVH125,BRIBOV9H0JH0,EQUITY CALL,,,,,,8,,
2020-06-26,IBOVH126,BRIBOV9H0JJ6,EQUITY CALL,,,,,,7,,
2020-06-26,IBOVH128,BRIBOV9H0JT5,EQUITY CALL,,,,,,5,,
2020-06-26,IBOVH130,BRIBOV9H0LE3,EQUITY CALL,,,,,,3,,
2020-06-26,IBOVH135,BRIBOV9H0JU3,EQUITY CALL,,,,,,2,,
2020-06-26,IBOVH16,BRIBOV9H0IV3,EQUITY CALL,,,,,,55,,
2020-06-26,IBOVH18,BRIBOV9H0IP5,EQUITY CALL,,,,,,35,,
2020-06-26,IBOVH31,BRIBOV9H0LD5,EQUITY CALL,,,,,,190,,
2020-06-26,IBOVH40,BRIBOV9H0L57,EQUITY CALL,,,,,,53990,,
2020-06-26,IBOVH41,BRIBOV9H0KY3,EQUITY CALL,,,,,,52997,,
2020-06-26,IBOVH42,BRIBOV9H0L81,EQUITY CALL,,,,,,52005,,
2020-06-26,IBOVH43,BRIBOV9H0L40,EQUITY CALL,,,,,,51014,,
2020-06-26,IBOVH44,BRIBOV9H0L08,EQUITY CALL,,,,,,50022,,
2020-06-26,IBOVH45,BRIBOV9H0L16,EQUITY CALL,,,,,,49032,,
2020-06-26,IBOVH46,BRIBOV9H0L24,EQUITY CALL,,,,,,48042,,
2020-06-26,IBOVH47,BRIBOV9H0L99,EQUITY CALL,,,,,,47053,,
2020-06-26,IBOVH48,BRIBOV9H0L32,EQUITY CALL,,,,,,46064,,
2020-06-26,IBOVH49,BRIBOV9H0L65,EQUITY CALL,,,,,,45076,,
2020-06-26,IBOVH50,BRIBOV9H0KX5,EQUITY CALL,,,,,,44089,,
2020-06-26,IBOVH51,BRIBOV9H0KZ0,EQUITY CALL,,,,,,43103,,
2020-06-26,IBOVH52,BRIBOV9H0L73,EQUITY CALL,,,,,,42118,,
2020-06-26,IBOVH53,BRIBOV9H0LA1,EQUITY CALL,,,,,,41133,,
2020-06-26,IBOVH54,BRIBOV9H0KR7,EQUITY CALL,,,,,,40150,,
2020-06-26,IBOVH55,BRIBOV9H0KU1,EQUITY CALL,,,,,,39169,,
2020-06-26,IBOVH56,BRIBOV9H0KV9,EQUITY CALL,,,,,,38188,,
2020-06-26,IBOVH57,BRIBOV9H0KW7,EQUITY CALL,,,,,,37209,,
2020-06-26,IBOVH58,BRIBOV9H0KS5,EQUITY CALL,,,,,,36232,,
2020-06-26,IBOVH59,BRIBOV9H0KT3,EQUITY CALL,,,,,,35256,,
2020-06-26,IBOVH6,BRIBOV9H0IW1,EQUITY CALL,,,,,,644,,
2020-06-26,IBOVH60,BRIBOV9H0K09,EQUITY CALL,,,,,,34282,,
2020-06-26,IBOVH61,BRIBOV9H0KA3,EQUITY CALL,,,,,,33310,,
2020-06-26,IBOVH62,BRIBOV9H0KD7,EQUITY CALL,,,,,,32340,,
2020-06-26,IBOVH63,BRIBOV9H0JZ2,EQUITY CALL,,,,,,31373,,
2020-06-26,IBOVH64,BRIBOV9H0K74,EQUITY CALL,,,,,,30408,,
2020-06-26,IBOVH65,BRIBOV9H0KC9,EQUITY CALL,,,,,,29446,,
2020-06-26,IBOVH66,BRIBOV9H0K90,EQUITY CALL,,,,,,28487,,
2020-06-26,IBOVH67,BRIBOV9H0K41,EQUITY CALL,,,,,,27531,,
2020-06-26,IBOVH68,BRIBOV9H0K17,EQUITY CALL,,,,,,26579,,
2020-06-26,IBOVH69,BRIBOV9H0KB1,EQUITY CALL,,,,,,25631,,
2020-06-26,IBOVH70,BRIBOV9H0K25,EQUITY CALL,,,,,,24687,,
2020-06-26,IBOVH71,BRIBOV9H0K66,EQUITY CALL,,,,,,23748,,
2020-06-26,IBOVH72,BRIBOV9H0K82,EQUITY CALL,,,,,,22813,,
2020-06-26,IBOVH73,BRIBOV9H0KE5,EQUITY CALL,,,,,,21885,,
2020-06-26,IBOVH74,BRIBOV9H0K33,EQUITY CALL,,,,,,20962,,
2020-06-26,IBOVH75,BRIBOV9H0K58,EQUITY CALL,,,,,,20045,,
2020-06-26,IBOVH76,BRIBOV9H0KK2,EQUITY CALL,,,,,,19136,,
2020-06-26,IBOVH77,BRIBOV9H0KP1,EQUITY CALL,,,,,,18234,,
2020-06-26,IBOVH78,BRIBOV9H0KI6,EQUITY CALL,,,,,,17340,,
2020-06-26,IBOVH79,BRIBOV9H0KQ9,EQUITY CALL,,,,,,16456,,
2020-06-26,IBOVH80,BRIBOV9H0KL0,EQUITY CALL,,,,,,15582,,
2020-06-26,IBOVH81,BRIBOV9H0KF2,EQUITY CALL,,,,,,14718,,
2020-06-26,IBOVH82,BRIBOV9H0KM8,EQUITY CALL,,,,,,13866,,
2020-06-26,IBOVH83,BRIBOV9H0KO4,EQUITY CALL,,,,,,13027,,
2020-06-26,IBOVH84,BRIBOV9H0KJ4,EQUITY CALL,,,,,,12202,,
2020-06-26,IBOVH85,BRIBOV9H0KN6,EQUITY CALL,,,,,,11391,,
2020-06-26,IBOVH86,BRIBOV9H0KH8,EQUITY CALL,,,,,,10598,,
2020-06-26,IBOVH87,BRIBOV9H0KG0,EQUITY CALL,,,,,,9822,,
2020-06-26,IBOVH88,BRIBOV9H0JY5,EQUITY CALL,,,,,,9066,,
2020-06-26,IBOVH89,BRIBOV9H0JW9,EQUITY CALL,,,,,,8330,,
2020-06-26,IBOVH900,BRIBOV9H0JV1,EQUITY CALL,7860,7860,7860,7860,,7618,1,20
2020-06-26,IBOVH91,BRIBOV9H0JX7,EQUITY CALL,,,,,,6930,,
2020-06-26,IBOVH92,BRIBOV9H0JS7,EQUITY CALL,6719,6719,6719,6719,,6268,1,50
2020-06-26,IBOVH930,BRIBOV9H0IY7,EQUITY CALL,6278,6278,6278,6278,,5635,1,50
2020-06-26,IBOVH94,BRIBOV9H0LB9,EQUITY CALL,,,,,,5032,,
2020-06-26,IBOVH950,BRIBOV9H0IZ4,EQUITY CALL,4580,4580,4580,4580,,4461,1,1
2020-06-26,IBOVH96,BRIBOV9H0JP3,EQUITY CALL,,,,,,3924,,
2020-06-26,IBOVH97,BRIBOV9H0JR9,EQUITY CALL,3652,4000,3676.28,3652,,3423,12,219
2020-06-26,IBOVH98,BRIBOV9H0JQ1,EQUITY CALL,,,,,,2960,,
2020-06-26,IBOVH99,BRIBOV9H0JO6,EQUITY CALL,,,,,,2535,,
2020-06-26,IBOVI100,BRIBOV9I06E9,EQUITY CALL,,,,,,3430,,
2020-06-26,IBOVI101,BRIBOV9I05Y9,EQUITY CALL,,,,,,3097,,
2020-06-26,IBOVI102,BRIBOV9I05W3,EQUITY CALL,,,,,,2788,,
2020-06-26,IBOVI103,BRIBOV9I0641,EQUITY CALL,,,,,,2504,,
2020-06-26,IBOVI104,BRIBOV9I0526,EQUITY CALL,,,,,,2242,,
2020-06-26,IBOVI105,BRIBOV9I0534,EQUITY CALL,,,,,,2002,,
2020-06-26,IBOVI106,BRIBOV9I0666,EQUITY CALL,,,,,,1783,,
2020-06-26,IBOVI107,BRIBOV9I05X1,EQUITY CALL,,,,,,1584,,
2020-06-26,IBOVI108,BRIBOV9I06A7,EQUITY CALL,,,,,,1403,,
2020-06-26,IBOVI109,BRIBOV9I0609,EQUITY CALL,,,,,,1239,,
2020-06-26,IBOVI110,BRIBOV9I0518,EQUITY CALL,,,,,,1092,,
2020-06-26,IBOVI111,BRIBOV9I0708,EQUITY CALL,,,,,,959,,
2020-06-26,IBOVI40,BRIBOV9I06P5,EQUITY CALL,,,,,,54022,,
2020-06-26,IBOVI41,BRIBOV9I06U5,EQUITY CALL,,,,,,53026,,
2020-06-26,IBOVI42,BRIBOV9I06L4,EQUITY CALL,,,,,,52031,,
2020-06-26,IBOVI43,BRIBOV9I06S9,EQUITY CALL,,,,,,51036,,
2020-06-26,IBOVI44,BRIBOV9I06W1,EQUITY CALL,,,,,,50040,,
2020-06-26,IBOVI45,BRIBOV9I06I0,EQUITY CALL,,,,,,49045,,
2020-06-26,IBOVI46,BRIBOV9I06H2,EQUITY CALL,,,,,,48050,,
2020-06-26,IBOVI47,BRIBOV9I06J8,EQUITY CALL,,,,,,47055,,
2020-06-26,IBOVI48,BRIBOV9I06N0,EQUITY CALL,,,,,,46060,,
2020-06-26,IBOVI49,BRIBOV9I06Y7,EQUITY CALL,,,,,,45065,,
2020-06-26,IBOVI50,BRIBOV9I06V3,EQUITY CALL,,,,,,44071,,
2020-06-26,IBOVI51,BRIBOV9I06T7,EQUITY CALL,,,,,,43077,,
2020-06-26,IBOVI52,BRIBOV9I06X9,EQUITY CALL,,,,,,42083,,
2020-06-26,IBOVI53,BRIBOV9I06M2,EQUITY CALL,,,,,,41090,,
2020-06-26,IBOVI54,BRIBOV9I06R1,EQUITY CALL,,,,,,40098,,
2020-06-26,IBOVI55,BRIBOV9I06K6,EQUITY CALL,,,,,,39107,,
2020-06-26,IBOVI56,BRIBOV9I06G4,EQUITY CALL,,,,,,38118,,
2020-06-26,IBOVI57,BRIBOV9I06O8,EQUITY CALL,,,,,,37130,,
2020-06-26,IBOVI58,BRIBOV9I06Z4,EQUITY CALL,,,,,,36144,,
2020-06-26,IBOVI59,BRIBOV9I06Q3,EQUITY CALL,,,,,,35160,,
2020-06-26,IBOVI60,BRIBOV9I0542,EQUITY CALL,,,,,,34179,,
2020-06-26,IBOVI61,BRIBOV9I05Q5,EQUITY CALL,,,,,,33200,,
2020-06-26,IBOVI62,BRIBOV9I05E1,EQUITY CALL,,,,,,32225,,
2020-06-26,IBOVI63,BRIBOV9I05U7,EQUITY CALL,,,,,,31253,,
2020-06-26,IBOVI64,BRIBOV9I05L6,EQUITY CALL,,,,,,30286,,
2020-06-26,IBOVI65,BRIBOV9I05K8,EQUITY CALL,,,,,,29322,,
2020-06-26,IBOVI66,BRIBOV9I05H4,EQUITY CALL,,,,,,28363,,
2020-06-26,IBOVI67,BRIBOV9I05B7,EQUITY CALL,,,,,,27409,,
2020-06-26,IBOVI68,BRIBOV9I05Z6,EQUITY CALL,,,,,,26460,,
2020-06-26,IBOVI69,BRIBOV9I05M4,EQUITY CALL,,,,,,25516,,
2020-06-26,IBOVI70,BRIBOV9I0625,EQUITY CALL,,,,,,24578,,
2020-06-26,IBOVI71,BRIBOV9I0682,EQUITY CALL,,,,,,23647,,
2020-06-26,IBOVI72,BRIBOV9I06D1,EQUITY CALL,,,,,,22722,,
2020-06-26,IBOVI73,BRIBOV9I0690,EQUITY CALL,,,,,,21805,,
2020-06-26,IBOVI74,BRIBOV9I05T9,EQUITY CALL,,,,,,20896,,
2020-06-26,IBOVI75,BRIBOV9I05O0,EQUITY CALL,,,,,,19995,,
2020-06-26,IBOVI76,BRIBOV9I05V5,EQUITY CALL,,,,,,19104,,
2020-06-26,IBOVI77,BRIBOV9I05P7,EQUITY CALL,,,,,,18223,,
2020-06-26,IBOVI78,BRIBOV9I05F8,EQUITY CALL,,,,,,17353,,
2020-06-26,IBOVI79,BRIBOV9I06F6,EQUITY CALL,,,,,,16497,,
2020-06-26,IBOVI80,BRIBOV9I06C3,EQUITY CALL,,,,,,15654,,
2020-06-26,IBOVI81,BRIBOV9I05R3,EQUITY CALL,,,,,,14826,,
2020-06-26,IBOVI82,BRIBOV9I05S1,EQUITY CALL,,,,,,14014,,
2020-06-26,IBOVI83,BRIBOV9I0559,EQUITY CALL,,,,,,13220,,
2020-06-26,IBOVI84,BRIBOV9I05D3,EQUITY CALL,,,,,,12445,,
2020-06-26,IBOVI85,BRIBOV9I05C5,EQUITY CALL,,,,,,11690,,
2020-06-26,IBOVI86,BRIBOV9I0575,EQUITY CALL,,,,,,10957,,
2020-06-26,IBOVI87,BRIBOV9I06B5,EQUITY CALL,,,,,,10246,,
2020-06-26,IBOVI88,BRIBOV9I05N2,EQUITY CALL,,,,,,9560,,
2020-06-26,IBOVI89,BRIBOV9I0617,EQUITY CALL,,,,,,8899,,
2020-06-26,IBOVI90,BRIBOV9I0583,EQUITY CALL,,,,,,8264,,
2020-06-26,IBOVI91,BRIBOV9I05A9,EQUITY CALL,,,,,,7655,,
2020-06-26,IBOVI92,BRIBOV9I0567,EQUITY CALL,,,,,,7074,,
2020-06-26,IBOVI93,BRIBOV9I0674,EQUITY CALL,,,,,,6520,,
2020-06-26,IBOVI94,BRIBOV9I05G6,EQUITY CALL,,,,,,5995,,
2020-06-26,IBOVI95,BRIBOV9I05J0,EQUITY CALL,,,,,,5498,,
2020-06-26,IBOVI96,BRIBOV9I0591,EQUITY CALL,,,,,,5029,,
2020-06-26,IBOVI97,BRIBOV9I0658,EQUITY CALL,,,,,,4589,,
2020-06-26,IBOVI98,BRIBOV9I05I2,EQUITY CALL,,,,,,4176,,
2020-06-26,IBOVI99,BRIBOV9I0633,EQUITY CALL,,,,,,3790,,
2020-06-26,IBOVJ100,BRIBOV9J0L12,EQUITY CALL,,,,,,4404,,
2020-06-26,IBOVJ101,BRIBOV9J0LK8,EQUITY CALL,,,,,,3982,,
2020-06-26,IBOVJ102,BRIBOV9J0L87,EQUITY CALL,,,,,,3585,,
2020-06-26,IBOVJ103,BRIBOV9J0MI0,EQUITY CALL,,,,,,3213,,
2020-06-26,IBOVJ104,BRIBOV9J0M86,EQUITY CALL,,,,,,2865,,
2020-06-26,IBOVJ105,BRIBOV9J0L79,EQUITY CALL,,,,,,2542,,
2020-06-26,IBOVJ106,BRIBOV9J0M78,EQUITY CALL,2167,2190,2178.5,2190,,2243,2,102
2020-06-26,IBOVJ107,BRIBOV9J0LJ0,EQUITY CALL,,,,,,1969,,
2020-06-26,IBOVJ108,BRIBOV9J0L46,EQUITY CALL,,,,,,1718,,
2020-06-26,IBOVJ109,BRIBOV9J0L20,EQUITY CALL,,,,,,1490,,
2020-06-26,IBOVJ110,BRIBOV9J0LC5,EQUITY CALL,,,,,,1284,,
2020-06-26,IBOVJ112,BRIBOV9J0L95,EQUITY CALL,,,,,,935,,
2020-06-26,IBOVJ126,BRIBOV9J0L53,EQUITY CALL,,,,,,51,,
2020-06-26,IBOVJ127,BRIBOV9J0L38,EQUITY CALL,,,,,,40,,
2020-06-26,IBOVJ129,BRIBOV9J0LA9,EQUITY CALL,,,,,,25,,
2020-06-26,IBOVJ130,BRIBOV9J0N51,EQUITY CALL,,,,,,20,,
2020-06-26,IBOVJ40,BRIBOV9J0N36,EQUITY CALL,,,,,,54192,,
2020-06-26,IBOVJ41,BRIBOV9J0MW1,EQUITY CALL,,,,,,53210,,
2020-06-26,IBOVJ42,BRIBOV9J0N10,EQUITY CALL,,,,,,52228,,
2020-06-26,IBOVJ43,BRIBOV9J0MZ4,EQUITY CALL,,,,,,51248,,
2020-06-26,IBOVJ44,BRIBOV9J0N02,EQUITY CALL,,,,,,50269,,
2020-06-26,IBOVJ45,BRIBOV9J0N28,EQUITY CALL,,,,,,49292,,
2020-06-26,IBOVJ46,BRIBOV9J0ML4,EQUITY CALL,,,,,,48316,,
2020-06-26,IBOVJ47,BRIBOV9J0MT7,EQUITY CALL,,,,,,47341,,
2020-06-26,IBOVJ48,BRIBOV9J0MQ3,EQUITY CALL,,,,,,46368,,
2020-06-26,IBOVJ49,BRIBOV9J0MY7,EQUITY CALL,,,,,,45396,,
2020-06-26,IBOVJ50,BRIBOV9J0N44,EQUITY CALL,,,,,,44426,,
2020-06-26,IBOVJ51,BRIBOV9J0MR1,EQUITY CALL,,,,,,43459,,
2020-06-26,IBOVJ52,BRIBOV9J0MU5,EQUITY CALL,,,,,,42493,,
2020-06-26,IBOVJ53,BRIBOV9J0MN0,EQUITY CALL,,,,,,41529,,
2020-06-26,IBOVJ54,BRIBOV9J0MX9,EQUITY CALL,,,,,,40568,,
2020-06-26,IBOVJ55,BRIBOV9J0MM2,EQUITY CALL,,,,,,39610,,
2020-06-26,IBOVJ56,BRIBOV9J0MV3,EQUITY CALL,,,,,,38654,,
2020-06-26,IBOVJ57,BRIBOV9J0MP5,EQUITY CALL,,,,,,37700,,
2020-06-26,IBOVJ58,BRIBOV9J0MO8,EQUITY CALL,,,,,,36750,,
2020-06-26,IBOVJ59,BRIBOV9J0MS9,EQUITY CALL,,,,,,35804,,
2020-06-26,IBOVJ60,BRIBOV9J0LN2,EQUITY CALL,,,,,,34860,,
2020-06-26,IBOVJ61,BRIBOV9J0MG4,EQUITY CALL,,,,,,33921,,
2020-06-26,IBOVJ62,BRIBOV9J0MB5,EQUITY CALL,,,,,,32985,,
2020-06-26,IBOVJ63,BRIBOV9J0LL6,EQUITY CALL,,,,,,32053,,
2020-06-26,IBOVJ64,BRIBOV9J0ME9,EQUITY CALL,,,,,,31126,,
2020-06-26,IBOVJ65,BRIBOV9J0MA7,EQUITY CALL,,,,,,30204,,
2020-06-26,IBOVJ66,BRIBOV9J0M03,EQUITY CALL,,,,,,29287,,
2020-06-26,IBOVJ67,BRIBOV9J0M11,EQUITY CALL,,,,,,28375,,
2020-06-26,IBOVJ68,BRIBOV9J0LY9,EQUITY CALL,,,,,,27469,,
2020-06-26,IBOVJ69,BRIBOV9J0LF8,EQUITY CALL,,,,,,26568,,
2020-06-26,IBOVJ70,BRIBOV9J0M94,EQUITY CALL,,,,,,25674,,
